"transcriptID","geneID","feature","id","fc","pval","qval"
"gene-PA0603",".","transcript","611",0.00191779641138594,0.0781235067683161,0.947188505654787
"gene-PA4217","phzS","transcript","4318",0.00159685462917948,0.0785601717604771,0.947188505654787
"gene-PA2895",".","transcript","2960",0.00269647051727754,0.0786398894560889,0.947188505654787
"gene-PA0652","vfr","transcript","658",22222.7176857733,0.0788768643548295,0.947188505654787
"gene-PA1548",".","transcript","1581",6181.69168733451,0.079011079248114,0.947188505654787
"gene-PA4869",".","transcript","5023",0.0145945146012605,0.0793702287599822,0.947188505654787
"gene-PA1530",".","transcript","1562",426.996853015372,0.0799999648711587,0.947188505654787
"gene-PA3532",".","transcript","3624",226.487549948478,0.0800487348720891,0.947188505654787
"gene-PA0726",".","transcript","739",0.00565719541181199,0.0800678010659404,0.947188505654787
"gene-PA0958","oprD","transcript","982",0.000751572260282788,0.0804101242348016,0.947188505654787
"gene-PA3173",".","transcript","3251",10.4570889122636,0.0810301748837616,0.947188505654787
"gene-PA3868",".","transcript","3965",0.000203975607764291,0.0813505175683706,0.947188505654787
"gene-PA0025","aroE","transcript","25",236632.296266646,0.0816415760225372,0.947188505654787
"gene-PA3187",".","transcript","3265",4.54771554203522e-11,0.0818099932446111,0.947188505654787
"gene-PA2240","pslJ","transcript","2288",0.00158696565581841,0.0818105867559675,0.947188505654787
"gene-PA1404",".","transcript","1434",8.25536768847688e-08,0.0818730073785013,0.947188505654787
"gene-PA0379",".","transcript","384",5808.71657137674,0.0820642412829451,0.947188505654787
"gene-PA1155","nrdB","transcript","1183",1239.62527276455,0.0824386692154,0.947188505654787
"gene-PA1576",".","transcript","1611",24.3841700055412,0.0826803437401715,0.947188505654787
"gene-PA3513",".","transcript","3605",3.68089758521064e-09,0.0829448672495234,0.947188505654787
"gene-PA5103",".","transcript","5259",0.0399413938893614,0.083071202841723,0.947188505654787
"gene-PA4155",".","transcript","4255",0.000664219588338876,0.0832280662827738,0.947188505654787
"gene-PA4359",".","transcript","4476",247.141420716031,0.0833863416001706,0.947188505654787
"gene-PA0204",".","transcript","208",0.000518416047141824,0.0835840232654981,0.947188505654787
"gene-PA0252",".","transcript","256",2.34041938644984e-09,0.0836120734891578,0.947188505654787
"gene-PA0751",".","transcript","765",2.07463100415912e-12,0.0840959939109704,0.947188505654787
"gene-PA4599","mexC","transcript","4725",9.86614702970995,0.0841326749799693,0.947188505654787
"gene-PA0335",".","transcript","340",72632.4411642368,0.0842985189160856,0.947188505654787
"gene-PA1744",".","transcript","1781",1341.13120001949,0.0843752632762984,0.947188505654787
"gene-PA5450","wzt","transcript","5619",6.2132500282102e-05,0.0844569222801126,0.947188505654787
"gene-PA5242","ppk","transcript","5403",54789179239511.2,0.0845132857219899,0.947188505654787
"gene-PA1524","xdhA","transcript","1556",5951064.80793642,0.0846419284916562,0.947188505654787
"gene-PA1858","str","transcript","1904",704.523048443909,0.0848379833017139,0.947188505654787
"gene-PA0847",".","transcript","864",1.75679362897834e-06,0.0850118638972125,0.947188505654787
"gene-PA3916","moaE","transcript","4015",116655.043131044,0.0850957902344668,0.947188505654787
"gene-PA3732",".","transcript","3827",90.411513896603,0.0852159794698413,0.947188505654787
"gene-PA4230","pchB","transcript","4331",17290.1535452391,0.0855224211799528,0.947188505654787
"gene-PA2185","katN","transcript","2232",0.00338409041923309,0.0857073141686728,0.947188505654787
"gene-PA1545",".","transcript","1578",0.663469072324472,0.0860564300239336,0.947188505654787
"gene-PA1394",".","transcript","1424",2.49709965594601e-05,0.086060786420103,0.947188505654787
"gene-PA0539",".","transcript","546",358.787847675289,0.0861190514331169,0.947188505654787
"gene-PA4054","ribB","transcript","4154",1494735.15889274,0.0862768837741343,0.947188505654787
"gene-PA4497",".","transcript","4618",4.27547162080613e-07,0.0862969763943264,0.947188505654787
"gene-PA1415",".","transcript","1445",8835.39165179737,0.086319831882112,0.947188505654787
"gene-PA0087",".","transcript","91",2.11579151065881e-05,0.0872045788316171,0.947188505654787
"gene-PA2307",".","transcript","2357",5.96883272062741e-08,0.0872376839733369,0.947188505654787
"gene-PA4266","fusA1","transcript","4367",6216.34554847694,0.0874437430477052,0.947188505654787
"gene-PA0567",".","transcript","574",5.7385404700302e-08,0.0874737415356504,0.947188505654787
"gene-PA2279","arsC","transcript","2326",1.53451446904955e-05,0.0878379107071496,0.947188505654787
"gene-PA0474",".","transcript","480",1.0775913923045e-06,0.0880227044976563,0.947188505654787
"gene-PA4382",".","transcript","4500",0.0117136098368342,0.0881416488412367,0.947188505654787
"gene-PA4348",".","transcript","4465",20242890387.5731,0.0881639536068337,0.947188505654787
"gene-PA4343",".","transcript","4460",1.51941965795346e-05,0.088247846474482,0.947188505654787
"gene-PA1030",".","transcript","1054",939.16328117468,0.0885459947706664,0.947188505654787
"gene-PA2096",".","transcript","2141",14016715.2184306,0.0885600502224115,0.947188505654787
"gene-PA1293",".","transcript","1322",27.3011910855829,0.0888984524519644,0.947188505654787
"MSTRG.46.1",".","transcript","52",17539.792296086,0.0893244298729936,0.947188505654787
"gene-PA1106",".","transcript","1132",4964.92763375057,0.0896664701433474,0.947188505654787
"gene-PA4443","cysD","transcript","4563",213.042334090655,0.0897000536796762,0.947188505654787
"gene-PA3457",".","transcript","3550",5263.14938387245,0.0902105102161461,0.947188505654787
"gene-PA4799",".","transcript","4952",0.0135925712504964,0.0905480474473761,0.947188505654787
"gene-PA2462",".","transcript","2513",0.0278937742499924,0.0916816173011616,0.947188505654787
"gene-PA0362","fdx1","transcript","367",8.3727701295708,0.0921287699291073,0.947188505654787
"gene-PA5493","polA","transcript","5661",49.7062669582883,0.0926843957049174,0.947188505654787
"gene-PA3711",".","transcript","3806",0.229791132626306,0.0927113025006021,0.947188505654787
"gene-PA5446",".","transcript","5615",1080466697429.95,0.0927837966775564,0.947188505654787
"gene-PA3039",".","transcript","3108",132.773088665166,0.0929882994707881,0.947188505654787
"gene-PA4709",".","transcript","4855",3.43715970228011,0.0930655500043572,0.947188505654787
"gene-PA2209",".","transcript","2257",2.53845119664146e-06,0.0935647156000012,0.947188505654787
"gene-PA3194","edd","transcript","3272",0.000266634567667473,0.0941016331812414,0.947188505654787
"gene-PA1147",".","transcript","1175",60.9912567006407,0.0942635783287861,0.947188505654787
"gene-PA3731",".","transcript","3826",52.7947021006383,0.094387638382605,0.947188505654787
"gene-PA5309",".","transcript","5471",58.4747714580459,0.0946234971702358,0.947188505654787
"gene-PA3681",".","transcript","3776",155.557381509231,0.0946774266844858,0.947188505654787
"gene-PA4721",".","transcript","4867",121.166312917953,0.0949331981436543,0.947188505654787
"gene-PA1385",".","transcript","1415",0.0144558095888648,0.0949378631773782,0.947188505654787
"gene-PA2985",".","transcript","3053",0.136534430511391,0.0951244705119775,0.947188505654787
"gene-PA5314",".","transcript","5476",8.26993220851901e-06,0.0959290681209188,0.947188505654787
"gene-PA4200",".","transcript","4300",2.09871219379807e-07,0.096089721008366,0.947188505654787
"gene-PA3279","oprP","transcript","3358",0.000119144535320809,0.0963229683163029,0.947188505654787
"gene-PA1410",".","transcript","1440",9.29799802005094e-07,0.0963954728058045,0.947188505654787
"gene-PA4931","dnaB","transcript","5084",286.77001599033,0.0965069091609199,0.947188505654787
"gene-PA3181",".","transcript","3259",2.91321446715878e-08,0.0965982525839065,0.947188505654787
"gene-PA3838",".","transcript","3935",0.0119514276430699,0.0966337598227296,0.947188505654787
"gene-PA1067",".","transcript","1093",165.615938646735,0.0970614270987151,0.947188505654787
"gene-PA0400",".","transcript","405",378733.269942446,0.0974502319670323,0.947188505654787
"gene-PA3340",".","transcript","3422",3.65620079919303e-05,0.097642513494911,0.947188505654787
"gene-PA1716","pscC","transcript","1753",290613.76651216,0.0976693618554572,0.947188505654787
"gene-PA1988","pqqD","transcript","2033",2.65713275704356e-06,0.0977575111381577,0.947188505654787
"gene-PA1624",".","transcript","1660",425.45113641824,0.0977657865186657,0.947188505654787
"gene-PA5440",".","transcript","5609",124320294.611323,0.0979003446557051,0.947188505654787
"gene-PA3911",".","transcript","4009",190976538263.388,0.0981252108336879,0.947188505654787
"gene-PA4379",".","transcript","4497",0.00237907943573882,0.0987467242316169,0.947188505654787
"gene-PA4350",".","transcript","4467",828886004946.339,0.09887255065821,0.947188505654787
"gene-PA1354",".","transcript","1384",0.00141353665200607,0.0988933261168065,0.947188505654787
"gene-PA4757",".","transcript","4909",0.106136178225465,0.0989353778143264,0.947188505654787
"gene-PA0226",".","transcript","230",0.408974051332315,0.0989414715515249,0.947188505654787
"gene-PA1838","cysI","transcript","1883",13.0229083294214,0.0991837437921522,0.947188505654787
"gene-PA5552","glmU","transcript","5719",120.852593760522,0.0994475830616128,0.947188505654787
"gene-PA1719","pscF","transcript","1756",25034125.7888767,0.0995086152976282,0.947188505654787
"gene-PA4270","rpoB","transcript","4371",63.2102533616695,0.0996068746214483,0.947188505654787
"gene-PA2919",".","transcript","2984",0.000138015426150107,0.0997575775241266,0.947188505654787
"gene-PA0867","mliC","transcript","884",0.0876322944516508,0.0997721876247653,0.947188505654787
"gene-PA2317",".","transcript","2367",0.127583496047348,0.0999773068552172,0.947188505654787
"gene-PA3016",".","transcript","3084",2.09417156843733e-05,0.100101810232341,0.947188505654787
"gene-PA0002","dnaN","transcript","2",17.4540100517778,0.100116653022115,0.947188505654787
"gene-PA0482","glcB","transcript","488",9.33656925732772e-06,0.100152127508129,0.947188505654787
"gene-PA0936","lpxO2","transcript","959",0.249322408105852,0.100189956690678,0.947188505654787
"gene-PA2753",".","transcript","2810",6537164417.80693,0.100245390618753,0.947188505654787
"gene-PA1584","sdhB","transcript","1620",600.540859377446,0.100332774308174,0.947188505654787
"gene-PA4017",".","transcript","4116",0.000338421997251291,0.100383259652806,0.947188505654787
"gene-PA1604",".","transcript","1640",24.9048382379484,0.100584804488203,0.947188505654787
"gene-PA4655","hemH","transcript","4789",0.0581619018939034,0.100971706280152,0.947188505654787
"gene-PA4288",".","transcript","4401",4.49135299934935e-05,0.101044803916643,0.947188505654787
"gene-PA3956",".","transcript","4055",2986.74258912841,0.101429252426508,0.947188505654787
"gene-PA2813",".","transcript","2874",61.3223941952996,0.101518252803315,0.947188505654787
"gene-PA2616","trxB1","transcript","2672",64.814814556652,0.102541117034016,0.947188505654787
"gene-PA3915","moaB1","transcript","4013",129.142999036101,0.102796380286324,0.947188505654787
"gene-PA1061",".","transcript","1087",11.1965148385931,0.103116600037252,0.947188505654787
"gene-PA2808","ptrA","transcript","2869",48117.2078395662,0.103177039937566,0.947188505654787
"gene-PA2083",".","transcript","2128",0.0238867391546833,0.103205161752676,0.947188505654787
"gene-PA2951","etfA","transcript","3017",25.3163389930656,0.103490547610627,0.947188505654787
"gene-PA1842",".","transcript","1888",0.426115857839757,0.103844632677341,0.947188505654787
"gene-PA4240","rpsK","transcript","4341",1249.40420392816,0.103926517819975,0.947188505654787
"gene-PA2665",".","transcript","2721",223.04470555461,0.104437126179343,0.947188505654787
"gene-PA3101","xcpT","transcript","3175",0.277535376555136,0.104490682876172,0.947188505654787
"gene-PA0851",".","transcript","868",155.885515538218,0.104521635653223,0.947188505654787
"gene-PA1556","ccoO2","transcript","1593",180765422664.799,0.104973779980596,0.947188505654787
"gene-PA0649","trpG","transcript","655",0.00412893611626673,0.105136350386977,0.947188505654787
"gene-PA0945","purM","transcript","968",35187479.8813193,0.105252326326427,0.947188505654787
"gene-PA4483","gatA","transcript","4604",661.05819628403,0.105318894495365,0.947188505654787
"gene-PA5055",".","transcript","5212",4.92560187335488e-06,0.105640990721111,0.947188505654787
"gene-PA2704",".","transcript","2759",1.12242896518752e-07,0.106020654196494,0.947188505654787
"gene-PA4691",".","transcript","4835",119.5129931595,0.106054407996938,0.947188505654787
"gene-PA2053","cynT","transcript","2098",7.30306709668585e-09,0.106314970150839,0.947188505654787
"gene-PA3285",".","transcript","3364",9.22710058571778,0.106396649523805,0.947188505654787
"gene-PA5432",".","transcript","5600",144.563253652421,0.106690007846471,0.947188505654787
"gene-PA4781",".","transcript","4934",0.00022091158901838,0.106798246228916,0.947188505654787
"gene-PA4316","sbcB","transcript","4433",2908.46300313489,0.106875590531072,0.947188505654787
"gene-PA5145",".","transcript","5301",51064.2959711854,0.107022572397818,0.947188505654787
"gene-PA2303","ambD","transcript","2353",6.46087902026738e-05,0.107104380491735,0.947188505654787
"gene-PA0736",".","transcript","750",7.51808102225987e-13,0.107395687025292,0.947188505654787
"gene-PA4494","roxS","transcript","4615",1323322.68056008,0.107668639118003,0.947188505654787
"gene-PA3402",".","transcript","3486",1332.08444724993,0.107881540782798,0.947188505654787
"gene-PA1308",".","transcript","1337",156.607692571942,0.10793620782923,0.947188505654787
"gene-PA0024","hemF","transcript","24",543517.087183466,0.108414045523471,0.947188505654787
"gene-PA2739","pheT","transcript","2792",901.533049786715,0.109057447664961,0.947188505654787
"gene-PA0492",".","transcript","498",4785630.58060041,0.109351341823953,0.947188505654787
"gene-PA4755","greA","transcript","4907",161.942601719049,0.109515812557385,0.947188505654787
"gene-PA4805",".","transcript","4959",0.00675245145220078,0.109574968952985,0.947188505654787
"gene-PA4978",".","transcript","5134",3.43152279802753e-08,0.109712569533256,0.947188505654787
"gene-PA1787","acnB","transcript","1825",0.256132313037704,0.110141797564962,0.947188505654787
"gene-PA1527",".","transcript","1559",2.27766381746879,0.110153567311492,0.947188505654787
"gene-PA4589",".","transcript","4715",4.44910775906528e-05,0.11085035741219,0.947188505654787
"gene-PA2814",".","transcript","2875",294.170838453644,0.111330737524193,0.947188505654787
"gene-PA0100",".","transcript","104",0.00792361088942304,0.11145777123343,0.947188505654787
"gene-PA0186",".","transcript","189",0.000135186963976525,0.111583969071278,0.947188505654787
"gene-PA1502","gcl","transcript","1534",0.0508492631282589,0.111736729764937,0.947188505654787
"gene-PA1015",".","transcript","1039",285.93841987081,0.111819113845168,0.947188505654787
"gene-PA3363","amiR","transcript","3445",7.30242714519762e-06,0.112182263610824,0.947188505654787
"gene-PA2054","cynR","transcript","2099",2.84906548998267,0.112218018531933,0.947188505654787
"gene-PA2744","thrS","transcript","2797",2.83538962269184,0.112327145876691,0.947188505654787
"gene-PA4098",".","transcript","4196",3.28125187944014e-08,0.112327892520174,0.947188505654787
"gene-PA4525","pilA","transcript","4648",99702.2945541158,0.112625130742479,0.947188505654787
"gene-PA0849","trxB2","transcript","866",0.0113261417250812,0.112683487931918,0.947188505654787
